Country,LanguageWorkedWith,LanguageWorkedWithCount
Myanmar,Scala,1.0
Myanmar,Swift,5.0
Myanmar,TypeScript,10.0
Namibia,Assembly,1.0
Namibia,Bash/Shell,7.0
Namibia,C,3.0
Namibia,C#,8.0
Namibia,C++,6.0
Namibia,COBOL,1.0
Namibia,Clojure,1.0
Namibia,Dart,2.0
Namibia,Go,2.0
Namibia,HTML/CSS,9.0
Namibia,Java,4.0
Namibia,JavaScript,10.0
Namibia,Kotlin,1.0
Namibia,Matlab,1.0
Namibia,Node.js,6.0
Namibia,PHP,7.0
Namibia,PowerShell,2.0
Namibia,Python,9.0
Namibia,R,1.0
Namibia,Ruby,2.0
Namibia,SQL,8.0
Namibia,Swift,1.0
Namibia,TypeScript,5.0
Namibia,VBA,2.0
Nepal,APL,1.0
Nepal,Assembly,8.0
Nepal,Bash/Shell,30.0
Nepal,C,113.0
Nepal,C#,49.0
Nepal,C++,96.0
Nepal,Clojure,4.0
Nepal,Crystal,2.0
Nepal,Dart,53.0
Nepal,Delphi,2.0
Nepal,Elixir,3.0
Nepal,Erlang,2.0
Nepal,Go,21.0
Nepal,Groovy,6.0
Nepal,HTML/CSS,190.0
Nepal,Java,106.0
Nepal,JavaScript,221.0
Nepal,Julia,1.0
Nepal,Kotlin,25.0
Nepal,LISP,1.0
Nepal,Matlab,9.0
Nepal,Node.js,111.0
Nepal,Objective-C,10.0
Nepal,PHP,93.0
Nepal,Perl,2.0
Nepal,PowerShell,10.0
Nepal,Python,164.0
Nepal,R,11.0
Nepal,Ruby,20.0
Nepal,Rust,6.0
Nepal,SQL,125.0
Nepal,Scala,2.0
Nepal,Swift,14.0
Nepal,TypeScript,67.0
Nepal,VBA,5.0
Netherlands,APL,4.0
Netherlands,Assembly,68.0
Netherlands,Bash/Shell,477.0
Netherlands,C,265.0
Netherlands,C#,558.0
Netherlands,C++,346.0
Netherlands,COBOL,6.0
Netherlands,Clojure,41.0
Netherlands,Crystal,6.0
Netherlands,Dart,80.0
Netherlands,Delphi,52.0
Netherlands,Elixir,36.0
Netherlands,Erlang,15.0
Netherlands,F#,26.0
Netherlands,Go,179.0
Netherlands,Groovy,50.0
Netherlands,HTML/CSS,962.0
Netherlands,Haskell,65.0
Netherlands,Java,582.0
Netherlands,JavaScript,1109.0
Netherlands,Julia,17.0
Netherlands,Kotlin,158.0
Netherlands,LISP,16.0
Netherlands,Matlab,67.0
Netherlands,Node.js,580.0
Netherlands,Objective-C,34.0
Netherlands,PHP,444.0
Netherlands,Perl,49.0
Netherlands,PowerShell,204.0
Netherlands,Python,786.0
Netherlands,R,90.0
Netherlands,Ruby,115.0
Netherlands,Rust,176.0
Netherlands,SQL,801.0
Netherlands,Scala,56.0
Netherlands,Swift,74.0
Netherlands,TypeScript,629.0
Netherlands,VBA,56.0
New Zealand,APL,1.0
New Zealand,Assembly,14.0
New Zealand,Bash/Shell,151.0
New Zealand,C,70.0
New Zealand,C#,200.0
New Zealand,C++,84.0
New Zealand,Clojure,7.0
New Zealand,Dart,22.0
New Zealand,Delphi,10.0
New Zealand,Elixir,5.0
New Zealand,Erlang,1.0
New Zealand,F#,4.0
New Zealand,Go,51.0
New Zealand,Groovy,16.0
New Zealand,HTML/CSS,284.0
New Zealand,Haskell,8.0
New Zealand,Java,132.0
New Zealand,JavaScript,339.0
New Zealand,Julia,7.0
New Zealand,Kotlin,42.0
New Zealand,LISP,6.0
New Zealand,Matlab,9.0
New Zealand,Node.js,179.0
New Zealand,Objective-C,15.0
New Zealand,PHP,97.0
New Zealand,Perl,5.0
New Zealand,PowerShell,81.0
New Zealand,Python,218.0
New Zealand,R,27.0
New Zealand,Ruby,42.0
New Zealand,Rust,40.0
New Zealand,SQL,251.0
New Zealand,Scala,6.0
New Zealand,Swift,28.0
New Zealand,TypeScript,186.0
New Zealand,VBA,26.0
Nicaragua,APL,1.0
Nicaragua,Bash/Shell,1.0
Nicaragua,C,1.0
Nicaragua,C#,7.0
Nicaragua,C++,1.0
Nicaragua,Clojure,1.0
Nicaragua,Dart,3.0
Nicaragua,Go,2.0
Nicaragua,HTML/CSS,10.0
Nicaragua,Java,4.0
Nicaragua,JavaScript,12.0
Nicaragua,Kotlin,1.0
Nicaragua,Node.js,4.0
Nicaragua,Objective-C,1.0
Nicaragua,PHP,5.0
Nicaragua,Python,3.0
Nicaragua,Ruby,2.0
Nicaragua,Rust,1.0
Nicaragua,SQL,7.0
Nicaragua,Swift,2.0
Nicaragua,TypeScript,8.0
Niger,Assembly,1.0
Niger,C,1.0
Niger,C#,1.0
Niger,C++,1.0
Niger,Dart,2.0
Niger,Go,1.0
Niger,HTML/CSS,2.0
Niger,Java,2.0
Niger,JavaScript,2.0
Niger,Kotlin,2.0
Niger,Node.js,2.0
Niger,PHP,1.0
Niger,Python,1.0
Niger,Rust,1.0
Niger,SQL,1.0
Niger,TypeScript,1.0
Nigeria,APL,8.0
Nigeria,Assembly,9.0
Nigeria,Bash/Shell,23.0
Nigeria,C,30.0
Nigeria,C#,59.0
Nigeria,C++,35.0
Nigeria,COBOL,1.0
Nigeria,Clojure,2.0
Nigeria,Dart,52.0
Nigeria,Delphi,1.0
Nigeria,Elixir,2.0
Nigeria,Erlang,2.0
Nigeria,F#,1.0
Nigeria,Go,18.0
Nigeria,Groovy,1.0
Nigeria,HTML/CSS,272.0
Nigeria,Java,104.0
Nigeria,JavaScript,294.0
Nigeria,Julia,2.0
Nigeria,Kotlin,40.0
Nigeria,LISP,1.0
Nigeria,Matlab,7.0
Nigeria,Node.js,154.0
Nigeria,Objective-C,1.0
Nigeria,PHP,128.0
Nigeria,PowerShell,17.0
Nigeria,Python,160.0
Nigeria,R,4.0
Nigeria,Ruby,14.0
Nigeria,Rust,6.0
Nigeria,SQL,147.0
Nigeria,Scala,3.0
Nigeria,Swift,10.0
Nigeria,TypeScript,109.0
Nigeria,VBA,15.0
Nomadic,APL,4.0
Nomadic,Assembly,6.0
Nomadic,Bash/Shell,17.0
Nomadic,C,15.0
Nomadic,C#,9.0
Nomadic,C++,12.0
Nomadic,COBOL,1.0
Nomadic,Clojure,3.0
Nomadic,Crystal,2.0
Nomadic,Dart,4.0
Nomadic,Delphi,1.0
Nomadic,Elixir,2.0
Nomadic,Erlang,2.0
Nomadic,F#,2.0
Nomadic,Go,5.0
Nomadic,Groovy,1.0
Nomadic,HTML/CSS,29.0
Nomadic,Haskell,4.0
Nomadic,Java,12.0
Nomadic,JavaScript,27.0
Nomadic,Julia,3.0
Nomadic,Kotlin,4.0
Nomadic,LISP,4.0
Nomadic,Matlab,2.0
Nomadic,Node.js,12.0
Nomadic,Objective-C,2.0
Nomadic,PHP,7.0
Nomadic,Perl,5.0
Nomadic,PowerShell,6.0
Nomadic,Python,25.0
Nomadic,R,3.0
Nomadic,Ruby,6.0
Nomadic,Rust,9.0
Nomadic,SQL,22.0
Nomadic,Scala,3.0
Nomadic,Swift,3.0
Nomadic,TypeScript,10.0
Nomadic,VBA,4.0
North Korea,Assembly,1.0
North Korea,C,2.0
North Korea,C#,2.0
North Korea,C++,1.0
North Korea,Dart,1.0
North Korea,HTML/CSS,3.0
North Korea,Java,1.0
North Korea,JavaScript,2.0
North Korea,LISP,1.0
North Korea,Node.js,1.0
North Korea,PHP,1.0
North Korea,PowerShell,2.0
North Korea,Python,2.0
North Korea,SQL,3.0
North Korea,TypeScript,1.0
Norway,APL,4.0
Norway,Assembly,22.0
Norway,Bash/Shell,168.0
Norway,C,72.0
Norway,C#,215.0
Norway,C++,88.0
Norway,COBOL,1.0
Norway,Clojure,23.0
Norway,Crystal,1.0
Norway,Dart,21.0
Norway,Delphi,12.0
Norway,Elixir,8.0
Norway,Erlang,2.0
Norway,F#,12.0
Norway,Go,70.0
Norway,Groovy,14.0
Norway,HTML/CSS,299.0
Norway,Haskell,17.0
Norway,Java,171.0
Norway,JavaScript,351.0
Norway,Julia,9.0
Norway,Kotlin,90.0
Norway,LISP,9.0
Norway,Matlab,14.0
Norway,Node.js,202.0
Norway,Objective-C,4.0
Norway,PHP,72.0
Norway,Perl,15.0
Norway,PowerShell,78.0
Norway,Python,242.0
Norway,R,19.0
Norway,Ruby,20.0
Norway,Rust,67.0
Norway,SQL,247.0
Norway,Scala,18.0
Norway,Swift,22.0
Norway,TypeScript,215.0
Norway,VBA,13.0
Oman,Assembly,1.0
Oman,Bash/Shell,2.0
Oman,C,1.0
Oman,C#,6.0
Oman,C++,4.0
Oman,Dart,1.0
Oman,Go,2.0
Oman,HTML/CSS,10.0
Oman,Java,5.0
Oman,JavaScript,12.0
Oman,Julia,1.0
Oman,Kotlin,1.0
Oman,LISP,1.0
Oman,Matlab,1.0
Oman,Node.js,5.0
Oman,PHP,2.0
Oman,PowerShell,2.0
Oman,Python,11.0
Oman,R,2.0
Oman,Rust,2.0
Oman,SQL,6.0
Oman,TypeScript,6.0
Oman,VBA,1.0
Pakistan,APL,3.0
Pakistan,Assembly,66.0
Pakistan,Bash/Shell,79.0
Pakistan,C,170.0
Pakistan,C#,224.0
Pakistan,C++,261.0
Pakistan,COBOL,2.0
Pakistan,Clojure,1.0
Pakistan,Crystal,3.0
Pakistan,Dart,74.0
Pakistan,Delphi,2.0
Pakistan,Elixir,4.0
Pakistan,Erlang,2.0
Pakistan,F#,1.0
Pakistan,Go,23.0
Pakistan,Groovy,6.0
Pakistan,HTML/CSS,505.0
Pakistan,Haskell,5.0
Pakistan,Java,240.0
Pakistan,JavaScript,528.0
Pakistan,Julia,4.0
Pakistan,Kotlin,63.0
Pakistan,LISP,4.0
Pakistan,Matlab,55.0
Pakistan,Node.js,254.0
Pakistan,Objective-C,23.0
Pakistan,PHP,282.0
Pakistan,Perl,6.0
Pakistan,PowerShell,46.0
Pakistan,Python,304.0
Pakistan,R,21.0
Pakistan,Ruby,25.0
Pakistan,Rust,17.0
Pakistan,SQL,342.0
Pakistan,Scala,7.0
Pakistan,Swift,48.0
Pakistan,TypeScript,180.0
Pakistan,VBA,28.0
Palestine,Assembly,3.0
Palestine,Bash/Shell,3.0
Palestine,C,6.0
Palestine,C#,8.0
Palestine,C++,5.0
Palestine,Dart,2.0
Palestine,HTML/CSS,13.0
Palestine,Java,14.0
Palestine,JavaScript,16.0
Palestine,Kotlin,2.0
Palestine,Matlab,1.0
Palestine,Node.js,10.0
Palestine,PHP,7.0
Palestine,Perl,1.0
Palestine,PowerShell,4.0
Palestine,Python,12.0
Palestine,R,1.0
Palestine,Ruby,1.0
Palestine,SQL,14.0
Palestine,Scala,1.0
Palestine,Swift,2.0
Palestine,TypeScript,6.0
Palestine,VBA,1.0
Panama,Bash/Shell,2.0
Panama,C,2.0
Panama,C#,12.0
Panama,C++,5.0
Panama,Clojure,1.0
Panama,Dart,2.0
Panama,Go,2.0
Panama,Groovy,2.0
Panama,HTML/CSS,20.0
Panama,Java,7.0
Panama,JavaScript,25.0
Panama,Kotlin,2.0
Panama,LISP,1.0
Panama,Node.js,17.0
Panama,Objective-C,1.0
Panama,PHP,11.0
Panama,Perl,1.0
Panama,PowerShell,4.0
Panama,Python,11.0
Panama,R,2.0
Panama,Ruby,2.0
Panama,SQL,15.0
Panama,Scala,1.0
Panama,TypeScript,17.0
Panama,VBA,2.0
Papua New Guinea,C,1.0
Paraguay,Assembly,1.0
Paraguay,Bash/Shell,7.0
Paraguay,C,6.0
Paraguay,C#,5.0
Paraguay,C++,4.0
Paraguay,Dart,7.0
Paraguay,Delphi,3.0
Paraguay,Go,4.0
Paraguay,Groovy,2.0
Paraguay,HTML/CSS,21.0
Paraguay,Haskell,1.0
Paraguay,Java,21.0
Paraguay,JavaScript,31.0
Paraguay,Kotlin,2.0
Paraguay,LISP,1.0
Paraguay,Matlab,3.0
Paraguay,Node.js,16.0
Paraguay,PHP,8.0
Paraguay,Perl,3.0
Paraguay,PowerShell,1.0
Paraguay,Python,17.0
Paraguay,R,5.0
Paraguay,Ruby,9.0
Paraguay,SQL,27.0
Paraguay,Scala,1.0
Paraguay,Swift,4.0
Paraguay,TypeScript,11.0
Peru,APL,1.0
Peru,Assembly,9.0
Peru,Bash/Shell,28.0
Peru,C,18.0
Peru,C#,37.0
Peru,C++,37.0
Peru,Dart,15.0
Peru,Delphi,1.0
Peru,Elixir,1.0
Peru,Erlang,1.0
Peru,F#,1.0
Peru,Go,9.0
Peru,Groovy,4.0
Peru,HTML/CSS,86.0
Peru,Haskell,6.0
Peru,Java,54.0
Peru,JavaScript,96.0
Peru,Julia,4.0
Peru,Kotlin,21.0
Peru,LISP,4.0
Peru,Matlab,4.0
Peru,Node.js,68.0
Peru,Objective-C,5.0
Peru,PHP,41.0
Peru,Perl,1.0
Peru,PowerShell,13.0
Peru,Python,67.0
Peru,R,8.0
Peru,Ruby,9.0
Peru,Rust,5.0
Peru,SQL,73.0
Peru,Scala,1.0
Peru,Swift,9.0
Peru,TypeScript,59.0
Peru,VBA,12.0
Philippines,APL,6.0
Philippines,Assembly,23.0
Philippines,Bash/Shell,62.0
Philippines,C,53.0
Philippines,C#,96.0
Philippines,C++,66.0
Philippines,COBOL,4.0
Philippines,Clojure,3.0
Philippines,Crystal,9.0
Philippines,Dart,20.0
Philippines,Delphi,5.0
Philippines,Elixir,6.0
Philippines,Erlang,4.0
Philippines,F#,3.0
Philippines,Go,16.0
Philippines,Groovy,9.0
Philippines,HTML/CSS,225.0
Philippines,Haskell,4.0
Philippines,Java,113.0
Philippines,JavaScript,251.0
Philippines,Julia,5.0
Philippines,Kotlin,23.0
Philippines,LISP,2.0
Philippines,Matlab,10.0
Philippines,Node.js,132.0
Philippines,Objective-C,13.0
Philippines,PHP,139.0
Philippines,Perl,6.0
Philippines,PowerShell,30.0
Philippines,Python,143.0
Philippines,R,12.0
Philippines,Ruby,21.0
Philippines,Rust,13.0
Philippines,SQL,173.0
Philippines,Scala,9.0
Philippines,Swift,14.0
Philippines,TypeScript,84.0
Philippines,VBA,34.0
Poland,APL,1.0
Poland,Assembly,99.0
Poland,Bash/Shell,500.0
Poland,C,299.0
Poland,C#,504.0
Poland,C++,485.0
Poland,COBOL,5.0
Poland,Clojure,28.0
Poland,Crystal,6.0
Poland,Dart,73.0
Poland,Delphi,25.0
Poland,Elixir,48.0
Poland,Erlang,14.0
Poland,F#,25.0
Poland,Go,133.0
Poland,Groovy,105.0
Poland,HTML/CSS,870.0
Poland,Haskell,34.0
Poland,Java,573.0
Poland,JavaScript,1040.0
Poland,Julia,18.0
Poland,Kotlin,178.0
Poland,LISP,15.0
Poland,Matlab,85.0
Poland,Node.js,462.0
Poland,Objective-C,28.0
Poland,PHP,333.0
Poland,Perl,42.0
Poland,PowerShell,181.0
Poland,Python,788.0
Poland,R,71.0
Poland,Ruby,115.0
Poland,Rust,117.0
Poland,SQL,764.0
Poland,Scala,77.0
Poland,Swift,64.0
Poland,TypeScript,573.0
Poland,VBA,65.0
Portugal,APL,4.0
Portugal,Assembly,51.0
Portugal,Bash/Shell,127.0
Portugal,C,125.0
Portugal,C#,144.0
Portugal,C++,98.0
Portugal,COBOL,1.0
Portugal,Clojure,8.0
Portugal,Crystal,2.0
Portugal,Dart,14.0
Portugal,Delphi,10.0
Portugal,Elixir,13.0
Portugal,Erlang,8.0
Portugal,F#,2.0
Portugal,Go,38.0
Portugal,Groovy,16.0
Portugal,HTML/CSS,280.0
Portugal,Haskell,16.0
Portugal,Java,224.0
Portugal,JavaScript,337.0
Portugal,Julia,6.0
Portugal,Kotlin,51.0
Portugal,LISP,10.0
Portugal,Matlab,28.0
Portugal,Node.js,158.0
Portugal,Objective-C,12.0
Portugal,PHP,129.0
Portugal,Perl,11.0
Portugal,PowerShell,51.0
Portugal,Python,208.0
Portugal,R,33.0
Portugal,Ruby,41.0
Portugal,Rust,21.0
Portugal,SQL,257.0
Portugal,Scala,14.0
Portugal,Swift,19.0
Portugal,TypeScript,146.0
Portugal,VBA,24.0
Qatar,Assembly,5.0
Qatar,Bash/Shell,3.0
Qatar,C,7.0
Qatar,C#,5.0
Qatar,C++,7.0
Qatar,Dart,4.0
Qatar,HTML/CSS,23.0
Qatar,Haskell,1.0
Qatar,Java,9.0
Qatar,JavaScript,18.0
Qatar,Kotlin,1.0
Qatar,Matlab,1.0
Qatar,Node.js,9.0
Qatar,Objective-C,2.0
Qatar,PHP,10.0
Qatar,PowerShell,3.0
Qatar,Python,19.0
Qatar,Rust,1.0
Qatar,SQL,10.0
Qatar,Swift,3.0
Qatar,TypeScript,8.0
Republic of Korea,APL,1.0
Republic of Korea,Assembly,2.0
Republic of Korea,Bash/Shell,8.0
Republic of Korea,C,12.0
Republic of Korea,C#,14.0
Republic of Korea,C++,13.0
Republic of Korea,Clojure,1.0
Republic of Korea,Dart,4.0
Republic of Korea,Go,5.0
Republic of Korea,HTML/CSS,30.0
Republic of Korea,Haskell,1.0
Republic of Korea,Java,23.0
Republic of Korea,JavaScript,32.0
Republic of Korea,Kotlin,8.0
Republic of Korea,Matlab,5.0
Republic of Korea,Node.js,15.0
Republic of Korea,Objective-C,5.0
Republic of Korea,PHP,8.0
Republic of Korea,Perl,1.0
Republic of Korea,PowerShell,4.0
Republic of Korea,Python,30.0
Republic of Korea,R,5.0
Republic of Korea,Ruby,2.0
Republic of Korea,Rust,2.0
Republic of Korea,SQL,23.0
Republic of Korea,Scala,2.0
Republic of Korea,Swift,2.0
Republic of Korea,TypeScript,12.0
Republic of Moldova,APL,1.0
Republic of Moldova,Assembly,1.0
Republic of Moldova,Bash/Shell,5.0
Republic of Moldova,C,11.0
Republic of Moldova,C#,15.0
Republic of Moldova,C++,13.0
Republic of Moldova,Clojure,2.0
Republic of Moldova,Dart,2.0
Republic of Moldova,Delphi,4.0
Republic of Moldova,Go,5.0
Republic of Moldova,Groovy,2.0
Republic of Moldova,HTML/CSS,31.0
Republic of Moldova,Haskell,1.0
Republic of Moldova,Java,13.0
Republic of Moldova,JavaScript,40.0
Republic of Moldova,Kotlin,3.0
Republic of Moldova,LISP,1.0
Republic of Moldova,Matlab,2.0
Republic of Moldova,Node.js,16.0
Republic of Moldova,Objective-C,3.0
Republic of Moldova,PHP,22.0
Republic of Moldova,Perl,1.0
Republic of Moldova,PowerShell,2.0
Republic of Moldova,Python,17.0
Republic of Moldova,Ruby,4.0
Republic of Moldova,SQL,23.0
Republic of Moldova,Swift,5.0
Republic of Moldova,TypeScript,16.0
Republic of Moldova,VBA,3.0
Romania,APL,2.0
Romania,Assembly,33.0
Romania,Bash/Shell,125.0
Romania,C,127.0
Romania,C#,189.0
Romania,C++,174.0
Romania,COBOL,2.0
Romania,Clojure,7.0
Romania,Crystal,2.0
Romania,Dart,29.0
Romania,Delphi,11.0
Romania,Elixir,3.0
Romania,Erlang,3.0
Romania,F#,3.0
Romania,Go,51.0
Romania,Groovy,19.0
Romania,HTML/CSS,319.0
Romania,Haskell,23.0
Romania,Java,232.0
Romania,JavaScript,391.0
Romania,Julia,4.0
Romania,Kotlin,50.0
Romania,LISP,11.0
Romania,Matlab,43.0
Romania,Node.js,198.0
Romania,Objective-C,16.0
Romania,PHP,144.0
Romania,Perl,10.0
Romania,PowerShell,63.0
Romania,Python,245.0
Romania,R,15.0
Romania,Ruby,26.0
Romania,Rust,23.0
Romania,SQL,275.0
Romania,Scala,13.0
Romania,Swift,34.0
Romania,TypeScript,188.0
Romania,VBA,23.0
Russian Federation,APL,5.0
Russian Federation,Assembly,89.0
Russian Federation,Bash/Shell,395.0
Russian Federation,C,257.0
Russian Federation,C#,395.0
Russian Federation,C++,367.0
Russian Federation,COBOL,4.0
Russian Federation,Clojure,28.0
Russian Federation,Crystal,10.0
Russian Federation,Dart,59.0
Russian Federation,Delphi,88.0
Russian Federation,Elixir,23.0
Russian Federation,Erlang,10.0
Russian Federation,F#,22.0
Russian Federation,Go,137.0
Russian Federation,Groovy,46.0
Russian Federation,HTML/CSS,597.0
Russian Federation,Haskell,49.0
Russian Federation,Java,352.0
Russian Federation,JavaScript,757.0
Russian Federation,Julia,8.0
Russian Federation,Kotlin,142.0
Russian Federation,LISP,24.0
Russian Federation,Matlab,44.0
Russian Federation,Node.js,331.0
Russian Federation,Objective-C,49.0
Russian Federation,PHP,217.0
Russian Federation,Perl,32.0
Russian Federation,PowerShell,136.0
Russian Federation,Python,637.0
Russian Federation,R,37.0
Russian Federation,Ruby,73.0
Russian Federation,Rust,120.0
Russian Federation,SQL,603.0
Russian Federation,Scala,39.0
Russian Federation,Swift,84.0
Russian Federation,TypeScript,366.0
Russian Federation,VBA,57.0
Rwanda,C,6.0
Rwanda,C#,6.0
Rwanda,C++,5.0
Rwanda,Dart,3.0
Rwanda,HTML/CSS,21.0
Rwanda,Haskell,1.0
Rwanda,Java,15.0
Rwanda,JavaScript,23.0
Rwanda,Kotlin,3.0
Rwanda,Matlab,2.0
Rwanda,Node.js,19.0
Rwanda,Objective-C,1.0
Rwanda,PHP,14.0
Rwanda,PowerShell,3.0
Rwanda,Python,12.0
Rwanda,R,2.0
Rwanda,Rust,1.0
Rwanda,SQL,13.0
Rwanda,TypeScript,10.0
Rwanda,VBA,1.0
Saint Kitts and Nevis,C#,1.0
Saint Kitts and Nevis,C++,1.0
Saint Kitts and Nevis,JavaScript,1.0
Saint Kitts and Nevis,SQL,1.0
Saint Lucia,HTML/CSS,1.0
Saint Lucia,JavaScript,1.0
Saint Lucia,Node.js,1.0
Saint Lucia,Python,2.0
Saint Lucia,TypeScript,1.0
Saint Vincent and the Grenadines,C#,1.0
Saint Vincent and the Grenadines,VBA,1.0
San Marino,Assembly,1.0
San Marino,C,1.0
San Marino,COBOL,1.0
San Marino,HTML/CSS,1.0
San Marino,Java,2.0
San Marino,JavaScript,2.0
San Marino,Matlab,1.0
San Marino,PHP,1.0
San Marino,SQL,2.0
San Marino,VBA,1.0
Saudi Arabia,Assembly,8.0
Saudi Arabia,Bash/Shell,19.0
Saudi Arabia,C,18.0
Saudi Arabia,C#,33.0
Saudi Arabia,C++,21.0
Saudi Arabia,Clojure,1.0
Saudi Arabia,Crystal,1.0
Saudi Arabia,Dart,14.0
Saudi Arabia,Delphi,1.0
Saudi Arabia,Elixir,3.0
Saudi Arabia,Erlang,2.0
Saudi Arabia,F#,1.0
Saudi Arabia,Go,4.0
Saudi Arabia,Groovy,1.0
Saudi Arabia,HTML/CSS,79.0
Saudi Arabia,Haskell,2.0
Saudi Arabia,Java,50.0
Saudi Arabia,JavaScript,85.0
Saudi Arabia,Kotlin,9.0
Saudi Arabia,Matlab,6.0
Saudi Arabia,Node.js,36.0
Saudi Arabia,Objective-C,4.0
Saudi Arabia,PHP,35.0
Saudi Arabia,PowerShell,8.0
Saudi Arabia,Python,61.0
Saudi Arabia,R,2.0
Saudi Arabia,Ruby,4.0
Saudi Arabia,Rust,3.0
Saudi Arabia,SQL,62.0
Saudi Arabia,Scala,2.0
Saudi Arabia,Swift,10.0
Saudi Arabia,TypeScript,22.0
Saudi Arabia,VBA,6.0
Senegal,Bash/Shell,2.0
Senegal,C,7.0
Senegal,C#,3.0
Senegal,C++,4.0
Senegal,Crystal,1.0
Senegal,Dart,3.0
Senegal,Go,1.0
Senegal,HTML/CSS,20.0
Senegal,Java,13.0
Senegal,JavaScript,22.0
Senegal,Kotlin,2.0
Senegal,Matlab,2.0
Senegal,Node.js,13.0
Senegal,Objective-C,1.0
Senegal,PHP,17.0
Senegal,PowerShell,1.0
Senegal,Python,13.0
Senegal,R,2.0
Senegal,Ruby,4.0
Senegal,SQL,19.0
Senegal,Swift,2.0
Senegal,TypeScript,19.0
Senegal,VBA,2.0
Serbia,Assembly,23.0
Serbia,Bash/Shell,59.0
Serbia,C,61.0
Serbia,C#,95.0
Serbia,C++,65.0
Serbia,COBOL,4.0
Serbia,Clojure,4.0
Serbia,Crystal,1.0
Serbia,Dart,19.0
Serbia,Delphi,13.0
Serbia,Elixir,5.0
Serbia,Erlang,3.0
Serbia,F#,5.0
Serbia,Go,16.0
Serbia,Groovy,5.0
Serbia,HTML/CSS,170.0
Serbia,Haskell,4.0
Serbia,Java,91.0
Serbia,JavaScript,191.0
Serbia,Kotlin,17.0
Serbia,LISP,1.0
Serbia,Matlab,14.0
Serbia,Node.js,92.0
Serbia,Objective-C,8.0
Serbia,PHP,86.0
Serbia,Perl,2.0
Serbia,PowerShell,26.0
Serbia,Python,99.0
Serbia,R,9.0
Serbia,Ruby,14.0
Serbia,Rust,17.0
Serbia,SQL,146.0
Serbia,Scala,5.0
Serbia,Swift,12.0
Serbia,TypeScript,98.0
Serbia,VBA,13.0
Sierra Leone,HTML/CSS,1.0
Sierra Leone,JavaScript,1.0
Sierra Leone,Node.js,1.0
Sierra Leone,Python,2.0
Singapore,Assembly,20.0
Singapore,Bash/Shell,77.0
Singapore,C,50.0
Singapore,C#,62.0
Singapore,C++,64.0
Singapore,COBOL,1.0
Singapore,Clojure,5.0
Singapore,Crystal,3.0
Singapore,Dart,21.0
Singapore,Delphi,2.0
Singapore,Elixir,6.0
Singapore,Erlang,2.0
Singapore,F#,1.0
Singapore,Go,31.0
Singapore,Groovy,10.0
Singapore,HTML/CSS,168.0
Singapore,Haskell,7.0
Singapore,Java,120.0
Singapore,JavaScript,213.0
Singapore,Julia,4.0
Singapore,Kotlin,21.0
Singapore,LISP,2.0
Singapore,Matlab,15.0
Singapore,Node.js,115.0
Singapore,Objective-C,7.0
Singapore,PHP,43.0
Singapore,Perl,4.0
Singapore,PowerShell,28.0
Singapore,Python,193.0
Singapore,R,24.0
Singapore,Ruby,16.0
Singapore,Rust,20.0
Singapore,SQL,137.0
Singapore,Scala,11.0
Singapore,Swift,20.0
Singapore,TypeScript,90.0
Singapore,VBA,22.0
Slovakia,APL,1.0
Slovakia,Assembly,20.0
Slovakia,Bash/Shell,61.0
Slovakia,C,55.0
Slovakia,C#,70.0
Slovakia,C++,63.0
Slovakia,COBOL,2.0
Slovakia,Clojure,8.0
Slovakia,Crystal,1.0
Slovakia,Dart,9.0
Slovakia,Delphi,16.0
Slovakia,Elixir,1.0
Slovakia,Erlang,1.0
Slovakia,F#,1.0
Slovakia,Go,25.0
Slovakia,Groovy,7.0
Slovakia,HTML/CSS,141.0
Slovakia,Haskell,11.0
Slovakia,Java,87.0
Slovakia,JavaScript,153.0
Slovakia,Julia,2.0
Slovakia,Kotlin,24.0
Slovakia,LISP,2.0
Slovakia,Matlab,15.0
Slovakia,Node.js,74.0
Slovakia,Objective-C,9.0
Slovakia,PHP,71.0
Slovakia,Perl,4.0
Slovakia,PowerShell,33.0
Slovakia,Python,114.0
Slovakia,R,11.0
Slovakia,Ruby,11.0
Slovakia,Rust,15.0
Slovakia,SQL,118.0
Slovakia,Scala,12.0
Slovakia,Swift,14.0
Slovakia,TypeScript,87.0
Slovakia,VBA,7.0
Slovenia,Assembly,15.0
Slovenia,Bash/Shell,56.0
Slovenia,C,58.0
Slovenia,C#,80.0
Slovenia,C++,60.0
Slovenia,Clojure,2.0
Slovenia,Dart,15.0
Slovenia,Delphi,7.0
Slovenia,Elixir,3.0
Slovenia,Erlang,2.0
Slovenia,F#,2.0
Slovenia,Go,14.0
Slovenia,Groovy,7.0
Slovenia,HTML/CSS,123.0
Slovenia,Haskell,3.0
Slovenia,Java,94.0
Slovenia,JavaScript,150.0
Slovenia,Julia,1.0
Slovenia,Kotlin,30.0
Slovenia,LISP,2.0
Slovenia,Matlab,13.0
Slovenia,Node.js,75.0
Slovenia,Objective-C,13.0
Slovenia,PHP,68.0
Slovenia,Perl,2.0
Slovenia,PowerShell,33.0
Slovenia,Python,116.0
Slovenia,R,23.0
Slovenia,Ruby,8.0
Slovenia,Rust,5.0
Slovenia,SQL,130.0
Slovenia,Scala,5.0
Slovenia,Swift,13.0
Slovenia,TypeScript,74.0
Slovenia,VBA,13.0
Somalia,Bash/Shell,1.0
